    40    20    40    40    900.00
       1     150     0.10    15.00             89899
     8.573    20.686   -0.0100    0.4000  -0.35302   0.30300  1.166667
  0.0000      1     20
     0.63793    -1.74997    -1.20061    -0.06878    -0.11644     0.68365     0.93800 2  0
    -2.09387     0.01715    -3.86843    -0.10047     0.13940     0.74530     0.93800 2  0
    -2.44001    -0.32809    -3.18804     0.00985    -0.23542     0.65671     0.93800 2  0
    -1.23993     2.72776    -3.11232     0.06214     0.02518     0.78736     0.93800 2  0
     1.81717    -0.01747     0.09281    -0.14733     0.01782     0.91545     0.93800 2  0
    -0.14483    -2.65747    -0.38005    -0.04094    -0.03166     0.62103     0.93800 2  0
    -1.87747     1.32064    -0.45773     0.14802    -0.21613     0.70101     0.93800 2  0
     0.63773    -2.87226    -0.95646     0.26923    -0.07234     0.66855     0.93800 2  0
     0.22892    -2.46429    -4.31869     0.03926    -0.14184     0.74642     0.93800 2  0
     1.42046     2.10647    -0.43298    -0.13018    -0.12807     0.61459     0.93800 2  0
    -0.44713    -1.67011    -0.82281    -0.16944    -0.10730     0.62697     0.93800 2  0
    -0.26484     2.51738    -4.85941     0.13695     0.13412     0.48643     0.93800 2  0
  0. 1 20 17 8
  0.0000      1     40
     3.27848     1.75643     0.51600     0.19051    -0.34016    -0.57801     0.93800 2  1
     2.07684     0.73355     2.01392     0.14440     0.13517    -0.78896     0.93800 2  0
    -0.11422    -2.43459     1.16226     0.01292    -0.00108    -0.41297     0.93800 2  0
     0.16223     3.21870     1.10615     0.11766     0.09775    -0.49322     0.93800 2  0
     0.82486    -0.99648    -0.28278    -0.03550     0.00214     0.14841     0.93800 2  1
    -1.45886     3.23951     0.77413    -0.22869     0.05944     0.10364     0.93800 1  1
     0.85514    -3.57589     0.40780    -0.06864     0.02661    -0.43404     0.93800 2  0
     0.02377    -0.41580     2.16383     0.00182     0.07143    -0.48729     0.93800 2  0
    -3.30077    -0.34037     0.76994    -0.10318     0.03039    -0.54889     0.93800 2  0
    -1.75653    -1.12462    -0.31936    -0.05679    -0.13137    -0.38991     0.93800 1  2
     1.85081     1.50198     1.16105    -0.22945    -0.02687    -0.57827     0.93800 2  0
    -2.37951    -1.05191     2.41571     0.01541    -0.13284    -0.61124     0.93800 2  0
    -1.24798    -0.35159     2.37209     0.19754    -0.06788    -0.78041     0.93800 2  0
    -2.91497     2.72244     1.50231    -0.07081     0.19422    -0.81228     0.93800 2  0
    -0.66554     0.60861     0.18852    -0.65676     0.00198     0.17663     0.93800 1  9
     2.21292     1.53856     2.66264     0.07916    -0.14948    -0.50876     0.93800 2  0
     0.67260    -1.38580     3.29181    -0.19814    -0.02411    -0.61726     0.93800 2  0
     2.26637     1.86165     0.47265    -0.06797     0.24637    -0.00610     1.14400 5  2
    -0.39825    -0.06752     2.02825    -0.04093    -0.15585    -0.87498     0.93800 2  0
     3.22213     1.14455     0.71723     0.32999     0.72096    -0.11908     0.93800 2  2
    -0.11290    -1.45237     0.19613    -0.63447    -0.01037    -0.23371     0.93800 1  2
     2.29812    -2.79640     0.85081     0.04552     0.04120    -0.92048     0.93800 1  0
    -3.47927    -0.69180     0.78296     0.01968    -0.09889    -0.69819     0.93800 1  0
     1.80187    -1.13700     2.25381    -0.10926     0.19111    -0.91621     0.93800 1  0
     0.94977    -1.27551     1.44106     0.14009     0.08711    -0.65315     0.93800 1  0
    -0.36711    -0.65728     3.21180     0.03881     0.07817    -0.78372     0.93800 1  0
     0.56087     1.45716    -1.77998    -0.22077     0.12628    -0.89287     0.93800 1  1
     1.91646     0.02019     1.36744    -0.27307    -0.07955    -0.22963     0.93800 1  1
     0.34188    -0.76343    -0.41940    -0.15161    -0.56600    -0.09946     1.15874 5  8
    -1.02744    -3.88180    -0.62390     0.12111    -0.10062    -0.64945     0.93800 1  0
     2.28234     1.81186     0.48660    -0.02446    -0.57347    -0.19866     0.93800 1  1
    -1.36285    -0.58787     0.07877    -0.58334    -0.41060    -0.63593     0.93800 1  3
    -1.02502    -2.69270     2.26283     0.23716    -0.03385    -0.82905     0.93800 1  0
    -1.12932     1.00547     1.50034     0.21306     0.03445    -0.56552     0.93800 1  0
     0.49400     2.09668     0.74707     0.09828     0.02325    -0.63871     0.93800 1  0
    -1.11087    -0.90305    -0.96498    -0.37996    -0.12995    -0.23859     0.93800 2  4
    -2.27613     2.34974     1.54838     0.19497     0.17640    -0.72186     0.93800 1  0
    -2.35997     0.38517     1.82660    -0.06181     0.12310    -0.73666     0.93800 1  0
     0.62233    -0.71021     2.14158    -0.09657    -0.12959    -0.52088     0.93800 1  0
    -1.14863     0.90159     1.64171    -0.06160    -0.03905    -0.48280     0.93800 1  0
    -0.30749     0.49691    -0.72963     0.24167     0.17358     0.12628     0.93800 2  3
     1.66263    -0.37383    -1.21655     0.05603    -0.07542     0.62860     0.93800 2  0
    -0.10070     2.59328    -3.59682    -0.16497     0.17818     0.51847     0.93800 2  0
     0.71871     0.54415    -3.53051    -0.16400     0.04954     0.87801     0.93800 2  0
    -1.98646     1.35109    -1.42040    -0.06048    -0.10325     0.85814     0.93800 2  0
    -0.17074     1.22317    -0.66677    -0.14041     0.50540     0.17569     0.93800 2  3
     0.35043    -0.57034    -0.42572     0.59386    -0.36378    -0.05916     0.93800 2  7
    -0.73927     1.27039    -2.74236    -0.03202    -0.07683     0.52442     0.93800 2  0
     1.31040    -0.16573    -0.53959     0.08395     0.23031     0.77315     0.93800 2  0
    -1.26945    -1.43563     0.25744     0.47552     0.27620     0.43365     1.09375 6  1
    -0.07424    -0.94991     0.60389     0.18432    -0.12246     0.18324     0.93800 1  5
     2.19871     2.61290    -2.06705     0.20757     0.07903     0.54865     0.93800 2  0
    -2.18452    -2.02499    -0.83622     0.02851     0.11068     0.73670     0.93800 2  0
    -0.23629    -1.50881    -1.85334    -0.02681    -0.00811     0.89340     0.93800 2  0
    -0.28853     3.37131     0.56118     0.30249     0.07997     0.06716     1.27549 6  1
     1.18079    -1.79242    -3.49248     0.10190     0.02647     0.42083     0.93800 2  0
    -0.60504    -2.13706    -0.94988     0.00302    -0.22768     0.60537     0.93800 2  0
     0.34206    -0.54618    -2.26227    -0.06523     0.12283     0.69370     0.93800 2  0
     2.36993     2.39541    -1.15451    -0.12815    -0.05345     0.73069     0.93800 2  0
    -0.13018    -0.66690    -3.74088    -0.22852     0.02898     0.58522     0.93800 2  0
    -1.70304     0.63270     0.91737    -0.30812     0.09190     1.01695     0.93800 2  1
     0.25617     0.60643     0.08685     0.10913     0.14805     0.11727     0.93800 2  7
     0.19205     0.11321    -0.61198     0.03594     0.26257     0.61651     0.93800 2  1
    -1.67959    -0.69242     0.38380    -0.23316     0.08393     0.39421     0.93800 2  2
     2.45885     0.06905     0.17298    -0.27250    -0.09713    -0.24203     1.16706 5  1
     2.08212     0.69371    -0.94547     0.15597    -0.07709     0.89636     0.93800 2  0
    -2.45029     2.08023    -2.71653    -0.03616     0.12354     0.46837     0.93800 2  0
     2.81883    -2.10904    -1.62950     0.02080     0.03889     0.33875     0.93800 2  0
     0.56177    -1.92670    -0.09694     0.25315     0.00887    -0.30374     1.30694 5  2
    -2.26165     0.24834    -2.63732    -0.10254     0.14004     0.74619     0.93800 2  0
    -2.42598    -0.73077    -2.06344     0.00674    -0.23601     0.66030     0.93800 2  0
    -1.13784     2.76970    -1.82690     0.06316     0.02600     0.79164     0.93800 2  0
     1.62528     0.00570     1.44930     0.11223    -0.01132     0.64074     1.24022 5  1
    -0.10205    -2.71888     0.72370     0.25337    -0.05136     0.81904     1.23885 5  1
    -1.63289     0.96379     0.72087     0.14584    -0.21425     0.71844     0.93800 2  0
     1.09147    -2.99581     0.17899     0.26972    -0.07347     0.68127     0.93800 2  0
     0.29397    -2.70040    -3.08269     0.03905    -0.14332     0.74791     0.93800 2  0
     1.36208     2.16996    -0.04782     0.04735     0.15821    -0.12217     0.93800 2  1
    -0.66767    -1.92363     0.24559     0.19051    -0.40825     0.46237     0.93800 2  1
    -0.00978     2.76730    -3.95284     0.13714     0.13416     0.48780     0.93800 2  0
  0. 1 40 60 21
  0.0000      1     60
     3.05450     1.51753    -0.51968    -0.27990    -0.04455    -0.61000     0.93800 2  2
     1.56948     0.43194     1.36800    -0.42049    -0.16233    -0.14678     0.93800 2  3
     0.47015    -2.28131     1.30617     0.67450     0.48037    -0.06638     0.93800 1  3
     0.19325     3.37841     0.48060    -0.12598     0.06134    -0.07565     0.93800 2  1
     1.01382    -1.23665     0.09295     0.21681    -0.23474     0.21795     0.93800 2  2
    -1.78081     3.47126     0.97813     0.02178     0.27814     0.09960     0.93800 1  2
     0.61413    -2.72199     0.43678    -0.13566     0.50592     0.06793     0.93800 2  1
     0.02700    -0.28124     1.25146     0.00083     0.07044    -0.47580     0.93800 2  0
    -3.48444    -0.28228    -0.23164    -0.09802     0.03268    -0.54325     0.93800 2  0
    -1.90382    -1.69237    -0.98539    -0.08209    -0.79144    -0.15269     0.93800 1  6
     1.39206     1.19123     0.59345    -0.24257    -0.21535    -0.18075     0.93800 2  1
    -2.34722    -1.28373     1.32954     0.01925    -0.12888    -0.61276     0.93800 2  0
    -0.99930    -0.40473     1.38812    -0.01707     0.10237     0.05540     1.24574 6  1
    -3.01947     3.02450     0.21015    -0.06144     0.18580    -0.81062     0.93800 2  0
    -1.61253     0.21370     0.51962     0.19300    -0.48752     0.36446     0.93800 1 12
     2.35248     1.25556     1.71859     0.07314    -0.15565    -0.51049     0.93800 2  0
     0.32521    -1.42545     2.20496    -0.19856    -0.02214    -0.62173     0.93800 2  0
     2.16255     2.45275     0.04340    -0.21900     0.32601    -0.38201     1.14400 5  4
    -0.44569    -0.25433     0.75468     0.16754     0.49026     0.13481     0.93800 1  1
     4.03955     1.91375     0.13059     0.63774     0.37807    -0.41421     0.93800 2  4
    -0.90224    -1.13616     0.05168    -0.20276     0.32447    -0.03076     0.93800 1  5
     2.34742    -2.71642    -0.55235     0.01929     0.06426    -0.92762     0.93800 1  0
    -3.41725    -0.85529    -0.41064     0.05352    -0.09290    -0.70381     0.93800 1  0
     1.37747    -0.97371     0.98917    -0.38135     0.05048    -0.74916     0.93800 1  1
     1.14844    -1.12146     0.31460    -0.59508    -0.00465    -0.31233     0.93800 2  1
    -0.30293    -0.52834     1.91913     0.04098     0.08114    -0.81210     0.93800 1  0
     0.08631     1.65020    -3.08521    -0.47670     0.13863    -0.82126     0.93800 1  2
     1.72277     0.42327     0.95777    -0.01247     0.17245    -0.31982     1.14745 4  6
     0.03438    -1.53602    -0.95726    -0.22418    -0.50470    -0.44366     1.15874 5  9
    -0.80560    -4.02451    -1.74793     0.13321    -0.06406    -0.63900     0.93800 1  0
     2.45345     0.82006     0.62123     0.10976    -0.54057     0.12361     0.93800 1  2
    -1.35332    -0.40921    -0.94762     0.13997     0.29537    -0.60223     0.93800 2  7
    -0.70802    -3.14411     1.71718     0.18225    -0.77321     0.38415     1.24520 5  1
    -0.41371     1.42310     0.81664     0.41708     0.40392    -0.36562     0.93800 1  2
     0.68887     2.01860    -0.25302    -0.05681    -0.14407     0.38292     0.93800 1  4
    -1.62331    -1.27568    -1.53137    -0.25849     0.01689    -0.46524     1.17710 4  8
    -2.04679     2.50941     0.33808    -0.01981    -0.09205    -0.75073     0.93800 1  1
    -2.60664     0.55366     0.57855    -0.25677     0.08183    -0.80213     0.93800 1  1
     0.44064    -0.94218     1.16466    -0.10098    -0.12309    -0.54368     0.93800 1  0
    -1.54204     0.74478     1.84286    -0.32465     0.07481     0.50328     0.93800 2  5
    -0.08846     1.00093    -0.49265     0.07622     0.26710     0.11633     0.93800 2  4
     1.66017    -0.48933    -0.09535    -0.55526    -0.32065     0.65445     0.93800 2  3
    -0.40052     2.91655    -2.64935    -0.16499     0.17713     0.52377     0.93800 2  0
     0.61027     0.60714    -2.18679     0.08713     0.02416     0.83234     0.93800 2  1
    -2.08442     1.19226    -0.07148    -0.06595    -0.10027     0.86874     0.93800 2  0
    -0.38190     2.12833    -0.40056    -0.08499     0.44721    -0.34974     0.93800 2  5
     0.95049    -0.51318    -0.38229     0.16518     0.18090     0.01200     0.93800 1  9
    -0.80067     1.13111    -1.76708    -0.03478    -0.07369     0.52677     0.93800 2  0
     1.67687    -0.19429     0.42541     0.90028     0.08643    -0.00095     0.93800 2  3
    -1.50016    -1.49070     1.30617    -0.20093    -0.06041     0.71175     1.09375 6  2
     0.30161    -1.19260     0.95928     0.18303    -0.11507     0.16496     0.93800 1  5
     2.57016     2.75410    -1.07412     0.20479     0.07756     0.55267     0.93800 2  0
    -1.99115    -1.59410     0.28084     0.15690     0.32921     0.63040     0.93800 2  1
    -0.27970    -1.52713    -0.47275    -0.02970    -0.01602     0.89674     0.93800 2  0
     0.28549     3.49698     0.43396     0.53953     0.09905    -0.34995     1.27549 6  2
     1.37726    -1.74198    -2.67390     0.10113     0.02570     0.42648     0.93800 2  0
    -1.00131    -2.70731    -0.00181    -0.79070    -0.42909     0.45947     0.93800 2  2
     0.23165    -0.33889    -1.08098    -0.06470     0.12030     0.69335     0.93800 2  0
     2.15199     2.41379     0.04401     0.01398     0.43594     0.62667     0.93800 2  2
    -0.53541    -0.61621    -2.70328    -0.22956     0.02800     0.58737     0.93800 2  0
    -1.37551     0.65546     0.96750    -0.26934    -0.20858    -0.51804     0.93800 2 10
     0.48070     0.91885     0.34531     0.10711     0.15294     0.13023     0.93800 2  7
     0.46098     0.39655     0.40499    -0.01696    -0.46942    -0.35310     1.24060 6  3
    -2.04648    -0.59792     0.81934    -0.02200    -0.08381    -0.43168     0.93800 1  3
     2.18530     0.22465    -0.00819     0.60232     0.31445     0.09248     0.93800 2  5
     2.26267     0.24409     0.22526    -0.01464    -0.31196     0.83414     0.93800 2  2
    -2.51655     2.31274    -1.82316    -0.03400     0.12210     0.47715     0.93800 2  0
     2.85686    -2.03040    -0.94261     0.01712     0.03967     0.34732     0.93800 2  0
     1.18194    -2.29424    -0.50020     0.35743    -0.24149    -0.20471     0.93800 2  2
    -2.43281     0.47901    -1.40148    -0.10559     0.13969     0.75341     0.93800 2  0
    -2.48343    -1.12475    -0.95962    -0.19436    -0.14848     0.54894     0.93800 2  2
    -1.03644     2.81255    -0.53420     0.06082     0.02701     0.80090     0.93800 2  0
     2.41919     0.18041     1.66862     0.65469     0.18569    -0.11790     1.30608 5  8
    -0.16693    -2.36981     0.24839     0.14464     0.17205    -0.41456     0.93800 2  3
    -2.17327     0.89611     1.99243    -0.43828     0.11224     0.88244     0.93800 1  6
     1.66169    -3.86641     0.58568     0.33499    -0.54487     0.19006     0.93800 2  1
     0.35724    -2.93834    -1.84194     0.03751    -0.14471     0.75443     0.93800 2  0
     1.38563     2.51452    -0.33256     0.14959    -0.01298    -0.52115     0.93800 2  4
    -0.39336    -2.66161     1.00541    -0.02489    -0.44896     0.23132     0.93800 2  2
     0.24558     3.01553    -3.04141     0.13732     0.13238     0.49260     0.93800 2  0
  0. 1 60 130 29
  0.0000      1     80
     2.56897     1.43891    -1.57503    -0.28201    -0.04704    -0.60673     0.93800 2  2
     1.04933     0.37196     1.26157    -0.15896     0.00249    -0.14843     1.20455 6  5
     0.50111    -1.54349     1.46847    -0.32963     0.25616     0.04289     0.93800 1  5
    -0.07865     3.50358     0.32591    -0.13250     0.05606    -0.07207     0.93800 2  1
     0.89302    -1.80627    -0.02304    -0.23671    -0.64233     0.17143     0.93800 2  9
    -1.72023     4.01260     1.16228     0.03700     0.25289     0.08108     0.93800 1  2
     1.28785    -1.83213     0.21476     0.67263     0.64170    -0.54851     0.93800 2  3
     0.60038    -0.62218     1.11800     0.63578    -0.61311     0.08674     0.93800 2  5
    -3.82766     0.04785    -0.80427    -0.21498     0.24330    -0.16521     0.93800 2  1
    -2.01906    -2.96246    -1.22389    -0.06077    -0.77420    -0.14064     0.93800 1  6
     1.12887     0.58533     0.32604    -0.10973    -0.39142    -0.03429     0.93800 2  3
    -2.18530    -2.40001     1.48450     0.04538    -0.71914     0.19831     0.93800 2  2
    -1.68263    -0.24695     1.31555    -0.20257    -0.24016    -0.05799     0.93800 2  4
    -3.16108     3.27877    -1.02940    -0.34824    -0.06605    -0.38320     0.93800 1  1
    -1.89068    -0.28917     0.95220    -0.46115     0.24341     0.11995     0.93800 1 15
     2.32581     0.72923     1.01384    -0.46001    -0.06030     0.52713     0.93800 1  3
     0.14679    -1.24648     1.24911    -0.08760     0.30377     0.11209     0.93800 1  2
     2.16668     2.82805    -0.66176     0.27034     0.10339    -0.51399     1.14400 5  6
    -0.64991     0.29297     0.43114    -0.51146     0.21833    -0.07049     0.93800 1  5
     5.04453     2.50983    -0.52360     0.63050     0.37435    -0.41183     0.93800 2  4
    -1.27267    -0.49335     1.16212    -0.13406     0.66849     0.80729     0.93800 1  7
     2.18015    -3.05485    -1.71849    -0.00038    -0.57073    -0.49160     0.93800 1  2
    -3.24394    -1.05566    -1.33910     0.13052    -0.11175    -0.45371     0.93800 2  2
     1.01294    -1.30786     0.24419    -0.32568    -0.27945    -0.06382     1.24412 5  4
     0.42192    -1.07715     0.17906    -0.39083     0.26807    -0.05108     0.93800 2  9
    -0.08717    -0.14004     1.06162     0.12431     0.26401    -0.42386     0.93800 2  4
    -0.63057     1.85272    -4.29055    -0.47528     0.13193    -0.78271     0.93800 1  2
     1.71005     0.33584     0.69638    -0.00731    -0.12813    -0.09682     1.14745 4  7
    -0.35347    -2.34192    -1.73620    -0.25244    -0.50298    -0.50447     0.93800 2  9
    -0.56336    -4.11087    -2.85168     0.14173    -0.03638    -0.61704     0.93800 1  0
     3.06228     0.69869     1.02644     0.58583     0.26420     0.35785     0.93800 2  5
    -1.20042    -0.06038    -1.73787    -0.11153    -0.19681     0.18598     0.93800 1  8
    -0.46331    -4.09417     2.39117     0.15113    -0.53065     0.52469     0.93800 2  1
     0.13866     2.09601     0.17681    -0.16784     0.31522    -0.33539     0.93800 1  3
     0.75233     1.75449     0.46141     0.53886    -0.07006     0.32716     0.93800 1  5
    -2.01747    -1.24471    -2.24271    -0.24904     0.02295    -0.45000     1.17710 4  8
    -2.06168     2.34238    -0.91180     0.00116    -0.10734    -0.75653     0.93800 1  1
    -3.05566     0.37823    -0.46955    -0.65589    -0.02856    -0.20221     0.93800 1  3
     0.44784    -0.97710     0.43932     0.06073    -0.35902    -0.34581     0.93800 1  4
    -2.12592     0.87802     2.74236    -0.32427     0.07264     0.49557     0.93800 2  5
     0.05730     1.54682    -0.25238     0.06713     0.26895     0.12056     0.93800 2  4
     1.14959    -0.60906    -0.16441     0.00828     0.13889    -0.59450     0.93800 1  7
    -0.70158     3.23504    -1.69463    -0.16737     0.17219     0.52926     0.93800 2  0
     0.74728     0.64562    -0.86410     0.08361     0.02354     0.83053     0.93800 2  1
    -2.67185     1.23936     0.82445    -0.50137    -0.15867     0.42067     0.93800 2  2
    -0.73776     3.13711    -0.80150    -0.24196     0.61724    -0.19368     0.93800 2  6
     1.45401    -0.39290    -0.07556     0.14535    -0.02321     0.22701     0.93800 1 11
    -0.87244     0.99533    -0.78963    -0.04311    -0.07427     0.52930     0.93800 2  0
     2.00501    -0.01972    -0.14726    -0.04921    -0.02800    -0.62848     0.93800 1 11
    -1.87500    -0.67664     1.57291     0.06277     0.68066     0.13427     1.09375 6  6
     0.23554    -1.55853     1.06453     0.13673     0.04986    -0.60246     1.17882 5 10
     2.68170     3.12778    -0.10979    -0.13611     0.39766     0.53434     0.93800 2  1
    -1.59493    -1.22530     0.73911     0.20760    -0.07774    -0.05808     1.17187 5  5
    -0.18866    -1.67835    -0.34431     0.04647    -0.07843    -0.00789     0.93800 2  1
     1.03819     3.62805    -0.05735     0.53772     0.08864    -0.35299     1.27549 6  2
     1.56994    -1.69419    -1.84653     0.09772     0.02474     0.43145     0.93800 2  0
    -2.15028    -3.32711     0.66469    -0.79151    -0.42180     0.45804     0.93800 2  2
     0.28174    -0.27927    -0.11810     0.32584    -0.22608     0.18912     1.12786 6  2
     2.17270     3.13366     1.08256     0.00982     0.43321     0.62916     0.93800 2  2
    -0.87066    -0.43951    -1.89654     0.01058     0.51639    -0.19294     1.18692 6  1
    -1.39113     0.39470     0.47616     0.13568    -0.09174    -0.11081     0.93800 1 11
     0.68711     1.44179     0.35977     0.12128     0.40400    -0.13936     1.12077 6  9
     0.14411     0.23850    -0.20622    -0.31251     0.40518    -0.05966     0.93800 1  5
    -1.80776    -0.92360     0.55011    -0.07861    -0.39947     0.26165     0.93800 1  7
     3.31664     0.04989     0.27160     0.74612    -0.38274     0.22351     0.93800 2  8
     2.28600     0.16712     1.47233     0.36843    -0.29429     0.01306     1.15194 6  7
    -2.53583     2.56969    -0.98698     0.26479     0.35772     0.06439     1.15418 6  1
     3.28101    -1.77167    -0.36343     0.26127     0.15535     0.28490     0.93800 2  1
     1.69024    -2.41602    -1.09308     0.10342     0.29891    -0.55827     0.93800 2  3
    -2.40419     0.62849    -0.38840     0.39193    -0.15884    -0.03760     0.93800 2  1
    -2.56689    -1.29498    -0.89628     0.02710    -0.05749    -0.17605     0.93800 1  3
    -0.73826     2.62887     0.62269     0.20476    -0.14718     0.65655     0.93800 2  1
     3.38984     0.55141     1.53841     0.57512     0.35792    -0.14426     0.93800 1 10
     0.07978    -2.00983    -0.52078     0.01180     0.36223    -0.31746     0.93800 2  4
    -2.80806     1.05643     3.27707    -0.42196     0.10509     0.85746     0.93800 1  6
     2.24110    -4.80733     0.91548     0.32986    -0.53459     0.18787     0.93800 2  1
     0.43725    -3.20953    -0.61189     0.16056    -0.33649     0.66161     0.93800 2  1
     1.50466     2.37934    -1.16872    -0.01427    -0.12270    -0.36440     0.93800 2  5
    -0.43176    -3.52700     1.38474     0.00649    -0.67123     0.07943     1.19301 5  3
     0.49854     3.25801    -2.12270     0.13435     0.12760     0.49755     0.93800 2  0
  0. 1 80 207 33
  0.0000      1    100
